0.102105,0.0886551,-0.054871,-0.545661,-1.88673,-1.25875,-1.26657,0.0380176,3.77473,8.06009,1.93824,-11.6441,-8.92179,-13.4732,-12.7936,0.651306,2.15183
-9.32879,-9.38565,-10.0954,-12.1834,-9.15597,18.9596,14.5682,-11.479,-5.98539,-0.552897,15.6555,9.18475,-7.79835,-14.4228,-17.0566,-7.94432,-6.58162
2.29712,1.95612,0.363586,1.67758,-2.27079,-1.50415,4.94565,0.685147,-4.77619,-4.20212,3.85737,1.38873,-3.53982,-0.350614,-1.04433,-0.0980722,1.73734
-0.0452541,-0.0146698,0.223012,0.089911,-3.0128,-1.49563,-0.0654342,-0.296816,2.83396,8.89536,3.41884,-13.9242,-8.37679,-13.7636,-18.8452,-4.19212,-1.70901
-9.85958,-9.84899,-10.0066,-11.356,-10.542,16.7754,19.7349,-12.7299,-9.46708,5.36315,11.4757,6.85539,-2.31901,-16.4354,-23.6045,-14.3692,-12.1732
2.8955,2.80266,2.11642,3.17954,-3.56954,-4.58973,5.59881,3.78521,-7.31303,-4.64362,7.90417,-2.28929,-7.16086,3.78794,5.98564,5.02457,4.09559
-0.641206,-0.609027,-0.456822,-0.0993731,-2.00117,-2.02293,0.683886,-0.013395,2.66238,7.50763,2.31619,-10.4695,-14.9608,-8.37738,-5.15946,-4.74652,-3.18867
-10.4753,-10.4429,-10.2456,-9.94264,-6.08947,12.6792,16.3212,-9.29322,-8.96029,6.73045,7.75477,5.2015,-3.90124,-13.2066,-13.9828,-10.781,-9.4279
2.65898,2.95445,5.14045,2.73513,-5.34972,-5.39481,6.07006,5.09231,-9.79517,-1.32563,7.39352,-5.53974,-5.27098,4.75253,8.82098,12.0633,13.9975
0.80242,0.721159,-0.18156,-3.20787,0.430065,-1.95903,-0.710751,3.56306,-0.0540714,6.2202,0.367776,-8.02633,-14.1704,-7.6225,4.73998,2.69585,3.12188
-9.79297,-9.86169,-10.3531,-7.8392,0.321275,6.27495,9.69836,-2.04467,-7.83013,5.25425,5.94281,2.23098,-7.31669,-6.40691,0.365007,-3.16554,-2.97774
4.91297,4.57089,6.57425,-0.232218,-4.87684,-4.16825,2.3882,7.15003,-7.9319,-0.084758,4.36253,-7.64066,0.874644,4.97818,6.30764,8.00928,4.85596
-2.57524,-2.45723,-1.99066,-0.248521,0.272775,-1.90944,1.58659,1.55595,-0.0217247,3.99279,-1.54174,-6.27655,-9.93789,-4.67015,11.2151,15.8382,15.061
-11.0895,-10.8352,-8.0787,-2.3955,1.68766,1.02172,4.99963,1.93975,-4.99874,3.38091,4.76516,-3.07454,-6.52323,0.932579,9.88053,5.11158,-0.213445
